molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL256168,CNCc1ccccc1Oc1ccc(F)cc1Cl,active,265.7149999999999,3.990800000000003,1.0,2.0,6.522878745280337
CHEMBL403071,CNCc1ccccc1Oc1ccc(Cl)cc1C,active,261.75199999999995,4.160120000000003,1.0,2.0,7.657577319177793
CHEMBL256816,CNCc1ccccc1Oc1ccc(Cl)cc1Cl,active,282.16999999999996,4.505100000000002,1.0,2.0,7.376750709602099
CHEMBL256818,CNCc1ccccc1Oc1ccc(Cl)cc1OC,active,277.751,3.8603000000000023,1.0,3.0,7.107905397309519
CHEMBL404258,COc1cc(Cl)ccc1Oc1ccccc1CN(C)C,active,291.778,4.202500000000004,0.0,3.0,7.853871964321762
CHEMBL256817,CN(C)Cc1ccccc1Oc1ccc(F)cc1Cl,active,279.74199999999996,4.333000000000003,0.0,2.0,7.337242168318426
CHEMBL256819,CN(C)Cc1ccccc1Oc1ccc(Cl)cc1F,active,279.74199999999996,4.333000000000003,0.0,2.0,7.6777807052660805
CHEMBL402057,CN(C)Cc1ccccc1Oc1ccc(Cl)cc1Cl,active,296.197,4.847300000000003,0.0,2.0,7.958607314841775
CHEMBL257423,CN(C)Cc1ccccc1Oc1ccc(Cl)cc1,active,261.75199999999995,4.193900000000004,0.0,2.0,6.59176003468815
CHEMBL257424,CN(C)Cc1ccccc1Oc1cccc(Cl)c1,active,261.75199999999995,4.193900000000004,0.0,2.0,7.086186147616283
CHEMBL402851,CN(C)Cc1ccccc1Oc1ccccc1Cl,active,261.75199999999995,4.193900000000004,0.0,2.0,7.823908740944319
CHEMBL256058,CN(C)Cc1ccccc1Oc1ccccc1,active,227.307,3.5405000000000024,0.0,2.0,7.154901959985743
CHEMBL247733,Cc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C,active,288.435,2.6463400000000012,1.0,3.0,8.154901959985743
CHEMBL402116,CNC[C@H]1CCCC[C@]1(OC)c1cccc(O)c1,inactive,249.354,2.6435000000000013,2.0,3.0,5.0
CHEMBL256163,CNC[C@@H]1CCCC[C@@]1(OC)c1cccc(OC)c1,active,263.381,2.9465000000000012,1.0,3.0,6.0467236633326955
CHEMBL256371,CNC[C@H]1CCCC[C@]1(OC)c1cccc(OC)c1,inactive,263.381,2.9465000000000012,1.0,3.0,5.0
CHEMBL257265,COc1cccc([C@@]2(OCCO)CCCC[C@@H]2CN(C)C)c1,inactive,307.43399999999997,2.651200000000001,1.0,4.0,5.0
CHEMBL255768,CN(C)C[C@H]1CCCC[C@]1(OCC1CC1)c1cccc(O)c1,inactive,303.44599999999997,3.765900000000003,1.0,3.0,5.0
CHEMBL270570,CCCCO[C@]1(c2cccc(O)c2)CCCC[C@@H]1CN(C)C,inactive,305.46200000000005,4.156000000000003,1.0,3.0,5.0
CHEMBL270642,CO[C@]1(c2cccc(O)c2)CCCC[C@@H]1CN(C)C,active,263.3809999999999,2.9857000000000014,1.0,3.0,6.279840696594043
CHEMBL272533,COc1cccc([C@@]2(OC)CCCC[C@@H]2CN(C)C)c1,active,277.40799999999996,3.288700000000002,0.0,3.0,6.79317412396815
CHEMBL1400,CN(C)C[C@H]1CCCC[C@]1(O)c1cccc(O)c1,inactive,249.354,2.331600000000001,2.0,3.0,5.0
CHEMBL403441,CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1,active,310.4410000000001,3.274300000000001,1.0,3.0,7.7447274948966935
CHEMBL260037,CCOc1cc(Cl)ccc1Oc1ccncc1CNC,active,292.7660000000001,3.645400000000002,1.0,4.0,6.404503778174426
CHEMBL260036,CN(C)Cc1cnccc1Oc1ccc(Cl)cc1Cl,active,297.18499999999995,4.242300000000003,0.0,3.0,7.6020599913279625
CHEMBL259136,CNCc1cnccc1Oc1ccc(Cl)cc1Cl,active,283.158,3.900100000000002,1.0,3.0,6.798602875679548
CHEMBL260039,CNCc1cnc(C)cc1Oc1ccc(F)cc1C,active,260.31199999999995,3.3492400000000018,1.0,3.0,6.3979400086720375
CHEMBL260038,CNCc1cnc(C)cc1Oc1ccc(C)cc1OC,active,272.348,3.218740000000002,1.0,4.0,6.590066876668706
CHEMBL402371,CNCc1cnc(C)cc1Oc1ccc(Cl)cc1Br,active,341.63599999999997,4.3176200000000025,1.0,3.0,7.42021640338319
CHEMBL256136,CN(C)Cc1cnccc1Oc1ccc(Cl)cc1Br,active,341.63599999999997,4.351400000000003,0.0,3.0,7.585026652029182
CHEMBL256135,CNCc1cnccc1Oc1ccc(Cl)cc1Br,active,327.609,4.009200000000002,1.0,3.0,7.070581074285707
CHEMBL256970,Cc1cc(Oc2ccc(Cl)cc2C)c(CN(C)C)cn1,active,290.794,4.205740000000003,0.0,3.0,7.585026652029182
CHEMBL256137,CNCc1cnc(C)cc1Oc1ccc(Cl)cc1C,active,276.767,3.863540000000003,1.0,3.0,7.292429823902063
CHEMBL401596,Cc1cc(Cl)ccc1Oc1ccncc1CN(C)C,active,276.76700000000005,3.8973200000000032,0.0,3.0,7.443697499232712
CHEMBL256511,CNCc1cnccc1Oc1ccc(Cl)cc1C,active,262.74,3.5551200000000023,1.0,3.0,6.609064892896621
CHEMBL256293,CCc1cc(Cl)ccc1Oc1cc(C)ncc1CN(C)C,active,304.8210000000001,4.4597200000000035,0.0,3.0,7.522878745280337
CHEMBL403251,CCc1cc(Cl)ccc1Oc1cc(C)ncc1CNC,active,290.79400000000004,4.117520000000003,1.0,3.0,7.657577319177793
CHEMBL402000,CCc1cc(Cl)ccc1Oc1ccncc1CN(C)C,active,290.79400000000004,4.1513000000000035,0.0,3.0,7.7447274948966935
CHEMBL257592,CCc1cc(Cl)ccc1Oc1ccncc1CNC,active,276.767,3.8091000000000026,1.0,3.0,7.0655015487564325
CHEMBL403080,COc1cc(Cl)ccc1Oc1cc(C)ncc1CN(C)C,active,306.79300000000006,3.9059200000000036,0.0,4.0,7.585026652029182
CHEMBL403078,CNCc1cnc(C)cc1Oc1ccc(Cl)cc1OC,active,292.766,3.5637200000000027,1.0,4.0,7.080921907623926
CHEMBL257593,COc1cc(Cl)ccc1Oc1ccncc1CN(C)C,active,292.766,3.597500000000003,0.0,4.0,7.327902142064283
CHEMBL258449,CNCc1cnccc1Oc1ccc(Cl)cc1OC,active,278.73900000000003,3.255300000000002,1.0,4.0,6.549750891680639
CHEMBL402345,CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1OC,active,348.83000000000004,3.5621000000000027,1.0,4.0,7.494850021680094
CHEMBL247733,Cc1cccc(CN(C2CCOCC2)[C@H]2CCNC2)c1C,active,288.435,2.6463400000000012,1.0,3.0,8.154901959985743
CHEMBL259209,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,active,246.35399999999998,1.7713999999999999,1.0,2.0,7.113509274827518
CHEMBL402441,C#CCN(CC#C)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,active,324.38000000000005,0.7692000000000001,1.0,4.0,8.769551078621726
CHEMBL256557,C=CCN(CC=C)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,active,328.4120000000001,1.8748,1.0,4.0,8.455931955649724
CHEMBL258451,C#CCN(CC(=C)F)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,active,344.3860000000002,1.6192,1.0,4.0,8.397940008672037
CHEMBL404729,C=CCN(CC(=C)F)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,active,346.4020000000002,2.1719999999999997,1.0,4.0,8.494850021680094
CHEMBL257335,C=C(F)CN(C)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,active,320.3640000000001,1.6158,1.0,4.0,8.09151498112135
CHEMBL404730,C#CCN(CC1CC1)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,active,340.4230000000001,1.5459999999999998,1.0,4.0,8.4089353929735
CHEMBL257336,C#CCN(C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN)C1CC1,active,326.3960000000001,1.2984,1.0,4.0,8.356547323513812
CHEMBL260131,C#CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,active,314.3850000000001,1.1559,1.0,4.0,8.229147988357855
CHEMBL408016,CCN(CC1CC1)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,active,330.4280000000001,1.9327,1.0,4.0,8.148741651280925
CHEMBL405613,C=C(F)CN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,active,334.39100000000013,2.0059,1.0,4.0,8.2839966563652
CHEMBL427904,C=CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,active,316.40100000000007,1.7086999999999999,1.0,4.0,8.537602002101044
CHEMBL264678,CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,active,304.39000000000004,1.5425999999999997,1.0,4.0,8.200659450546418
CHEMBL264430,NC[C@@H]1C[C@@]1(C(=O)N1CCc2ccccc2C1)c1ccc2c(c1)OCO2,active,350.4180000000001,2.2165999999999997,1.0,4.0,8.187086643357144
CHEMBL410015,NC[C@@H]1C[C@@]1(C(=O)N1CCc2sccc2C1)c1ccc2c(c1)OCO2,active,356.4470000000001,2.2781000000000002,1.0,5.0,8.0268721464003
CHEMBL411033,NC[C@@H]1C[C@@]1(C(=O)C1NCc2ccccc21)c1ccc2c(c1)OCO2,active,336.39100000000013,2.0453,2.0,5.0,7.698970004336019
CHEMBL411655,NC[C@@H]1C[C@@]1(C(=O)N1CCOc2ccccc21)c1ccc2c(c1)OCO2,active,352.39000000000016,2.0572999999999997,1.0,5.0,8.236572006437063
CHEMBL409715,NC[C@@H]1C[C@@]1(C(=O)N1CCc2ccccc21)c1ccc2c(c1)OCO2,active,336.39100000000013,2.221,1.0,4.0,8.3767507096021
CHEMBL260863,C=CCN(CC#CC)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,active,326.3960000000001,1.6696,1.0,4.0,7.823908740944319
CHEMBL408384,C#CCN(CC#C)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,active,310.35300000000007,0.7266999999999999,1.0,4.0,8.119186407719209
CHEMBL259694,C=CCN(CC=C)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,active,314.3850000000001,1.8323,1.0,4.0,8.154901959985743
CHEMBL406789,C=CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,active,302.3740000000001,1.6662000000000001,1.0,4.0,8.148741651280925
CHEMBL260988,CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCO3)C[C@H]1CN,active,290.363,1.5000999999999998,1.0,4.0,7.920818753952375
CHEMBL405728,CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)CCC3)C[C@H]1CN,active,286.419,2.2601,1.0,2.0,6.795880017344075
CHEMBL410055,CC#CCN(CCC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,active,326.4400000000001,2.0998,1.0,3.0,7.096910013008056
CHEMBL410054,C=CCN(CC#CC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,active,324.4240000000001,1.8758,1.0,3.0,7.3979400086720375
CHEMBL411677,C#CCN(CC#C)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,active,308.38100000000003,0.9329000000000001,1.0,3.0,7.769551078621726
CHEMBL408940,C#CCN(CC=C)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,active,310.39700000000005,1.4857,1.0,3.0,7.853871964321762
CHEMBL404013,C=CCN(CC=C)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,active,312.41300000000007,2.0385,1.0,3.0,8.346787486224656
CHEMBL403469,C=CCN(CCC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,active,314.4290000000001,2.2625,1.0,3.0,7.6777807052660805
CHEMBL258180,C=CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,active,300.40200000000004,1.8724,1.0,3.0,7.7447274948966935
CHEMBL403949,CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,active,288.391,1.7063,1.0,3.0,6.795880017344075
CHEMBL258450,CCN(CC)C(=O)[C@@]1(c2ccc3occc3c2)C[C@H]1CN,active,286.37500000000006,2.5176,1.0,3.0,7.327902142064283
CHEMBL255303,CCN(CC)C(=O)[C@@]1(c2ccc3sccc3c2)C[C@H]1CN,active,302.4430000000001,2.9861000000000004,1.0,3.0,7.327902142064283
CHEMBL404145,CCN(CC)C(=O)[C@@]1(c2cccc(F)c2)C[C@H]1CN,active,264.344,1.9105,1.0,2.0,7.136677139879544
CHEMBL99946,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,active,246.35399999999998,1.7713999999999999,1.0,2.0,7.3979400086720375
CHEMBL257550,NCC1C(c2ccccc2)C1(C(=O)N1CCc2ccccc21)c1ccccc1,inactive,368.48,3.886000000000003,1.0,2.0,5.0
CHEMBL257549,C=CCN(CC)C(=O)C1(c2ccccc2)C(CN)C1c1ccccc1,inactive,334.463,3.3312000000000017,1.0,2.0,5.0
CHEMBL257551,CCN(CC)C(=O)C1(c2ccccc2)C(CN)C1c1ccccc1,inactive,322.45200000000006,3.1651000000000016,1.0,2.0,5.0
CHEMBL410062,CC1(C)C(CN)C1(C(=O)N1CCc2ccccc21)c1ccccc1,inactive,320.436,3.128400000000002,1.0,2.0,5.0
CHEMBL260336,CCN(CC)C(=O)C1(c2ccccc2)C(CN)C1(C)C,inactive,274.408,2.4075000000000006,1.0,2.0,5.0
CHEMBL405462,CCN(CC)C(=O)C1(c2ccccc2)CC1(C)CN,inactive,260.381,2.1615,1.0,2.0,5.0
CHEMBL260440,NCC1CC1(C(=O)N1CCc2ccccc21)c1ccccc1,active,292.382,2.4923,1.0,2.0,8.356547323513812
CHEMBL260439,C=CCN(CC)C(=O)C1(c2ccccc2)CC1CN,active,258.365,1.9375,1.0,2.0,7.853871964321762
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,active,255.361,3.7246200000000034,1.0,2.0,8.292429823902063
CHEMBL99946,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,active,246.35399999999998,1.7713999999999999,1.0,2.0,7.3979400086720375
CHEMBL255450,C#CCN(CC=C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,274.38900000000007,1.6123,1.0,3.0,8.55284196865778
CHEMBL255663,C=CCN(CC=C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,276.40500000000003,2.1651000000000002,1.0,3.0,8.568636235841012
CHEMBL257603,C=CCN(C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,250.367,1.6089,1.0,3.0,7.0
CHEMBL257602,C=CCN(CC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,264.394,1.999,1.0,3.0,8.2518119729938
CHEMBL403759,CCN(CC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN(C)C,inactive,280.437,2.4358000000000004,0.0,3.0,5.0
CHEMBL257808,CCN(CC)C(=O)[C@@]1(c2csc3ccccc23)C[C@H]1CN,active,302.4430000000001,2.9861000000000004,1.0,3.0,6.769551078621726
CHEMBL257130,CCN(CC)C(=O)[C@@]1(c2cc3cc(F)ccc3s2)C[C@H]1CN,active,320.4330000000001,3.1252000000000013,1.0,3.0,6.823908740944319
CHEMBL257338,CCN(CC)C(=O)[C@@]1(c2cc3ccccc3s2)C[C@H]1CN,active,302.4430000000001,2.9861000000000004,1.0,3.0,7.187086643357144
CHEMBL258013,CCN(CC)C(=O)[C@@]1(c2sc(Cl)c(Cl)c2Cl)C[C@H]1CN,active,355.7180000000001,3.7931000000000017,1.0,3.0,6.568636235841013
CHEMBL401804,CCN(CC)C(=O)[C@@]1(c2cc(Cl)c(Cl)s2)C[C@H]1CN,active,321.2730000000001,3.1397000000000004,1.0,3.0,6.251811972993799
CHEMBL257810,CCN(CC)C(=O)[C@@]1(c2ccc(Cl)s2)C[C@H]1CN,active,286.82800000000003,2.4863,1.0,3.0,7.3979400086720375
CHEMBL257809,CCN(CC)C(=O)[C@@]1(c2ccc(Br)s2)C[C@H]1CN,active,331.2790000000001,2.5953999999999997,1.0,3.0,7.5376020021010435
CHEMBL257964,CCN(CC)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,active,252.38299999999998,1.8329,1.0,3.0,7.119186407719209
CHEMBL401676,CCN(CC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,252.38299999999998,1.8329,1.0,3.0,7.309803919971486
CHEMBL401677,C=CN(CC)C(=O)[C@@]1(c2ccc3c(c2)OCCO3)C[C@H]1CN,active,302.3740000000001,1.6662000000000001,1.0,4.0,8.537602002101044
CHEMBL402089,NC[C@@H]1C[C@@]1(C(=O)N1C=COc2ccccc21)c1ccsc1,active,312.394,2.861300000000001,1.0,4.0,7.920818753952375
CHEMBL255246,NC[C@@H]1C[C@@]1(C(=O)N1CCCc2ccccc21)c1ccsc1,active,312.438,2.943900000000001,1.0,3.0,7.698970004336019
CHEMBL257348,NC[C@@H]1C[C@@]1(C(=O)C1NCc2ccccc21)c1ccsc1,active,298.411,2.3781000000000008,2.0,4.0,7.431798275933005
CHEMBL404027,NC[C@@H]1C[C@@]1(C(=O)N1CCc2ccccc2C1)c1ccsc1,active,312.438,2.549400000000001,1.0,3.0,8.080921907623926
CHEMBL402090,NC[C@@H]1C[C@@]1(C(=O)N1C=CCCC1)c1ccsc1,active,262.378,2.1006,1.0,3.0,6.698970004336019
CHEMBL257389,C=C(F)CN(CCOC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,312.4100000000001,1.9227,1.0,4.0,8.4089353929735
CHEMBL402027,C=C(F)CN(C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,268.35699999999997,1.9061,1.0,3.0,7.356547323513812
CHEMBL257388,C#CCN(CC#C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,272.373,1.0594999999999999,1.0,3.0,8.086186147616283
CHEMBL439423,C#CCN(C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,248.35099999999997,1.0560999999999998,1.0,3.0,6.958607314841775
CHEMBL257390,C#CCN(CCOC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,292.40400000000005,1.0726999999999998,1.0,4.0,7.1938200260161125
CHEMBL255449,C=CCN(C(=O)[C@@]1(c2ccsc2)C[C@H]1CN)C1CC1,active,276.40500000000003,2.1414999999999997,1.0,3.0,8.060480747381382
CHEMBL403616,C=CCN(CCOC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,active,294.4200000000001,1.6254999999999997,1.0,4.0,7.698970004336019
CHEMBL506098,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@@](CC=C(C)C)(CC3=C[C@@H]4[C@@H](C(C)C)CC[C@@](C)(OO)[C@H]4CC3)C(=O)[C@]1(C(=O)C(C)C)C2=O,active,773.152,12.390099999999984,1.0,6.0,10.301029995663981
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,active,255.361,3.7246200000000034,1.0,2.0,8.301029995663981
CHEMBL497512,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1c(F)cccc1C(F)(F)F,active,355.331,4.082800000000002,1.0,3.0,8.397940008672037
CHEMBL526825,CCc1cccc(F)c1O[C@H]1c2ccccc2CO[C@H]1CNC,active,315.38800000000003,3.626400000000002,1.0,3.0,8.096910013008056
CHEMBL497846,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1c(C)cccc1F,active,301.361,3.3724200000000017,1.0,3.0,8.154901959985743
CHEMBL497845,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cc(F)ccc1C,active,301.36100000000005,3.3724200000000017,1.0,3.0,7.958607314841775
CHEMBL497680,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccc(F)cc1C,active,301.36100000000005,3.3724200000000017,1.0,3.0,7.886056647693163
CHEMBL497679,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cccc(Cl)c1C,active,317.81600000000003,3.886720000000002,1.0,3.0,8.045757490560675
CHEMBL444742,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cccc(F)c1C,active,301.36100000000005,3.3724200000000017,1.0,3.0,8.096910013008056
CHEMBL526270,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1C(F)(F)F,active,337.341,3.9437000000000024,1.0,3.0,8.221848749616356
CHEMBL497493,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1SC,active,315.43800000000005,3.6468000000000025,1.0,4.0,7.853871964321762
CHEMBL497492,CNC[C@H]1OCc2ccccc2[C@@H]1Oc1ccccc1SC,active,315.43800000000005,3.6468000000000025,1.0,4.0,7.346787486224656
CHEMBL496285,CCOc1ccccc1O[C@H]1c2ccccc2CO[C@@H]1CNC,active,313.39700000000005,3.3236000000000008,1.0,4.0,6.619788758288394
CHEMBL524624,CNC[C@H]1OCc2ccccc2[C@@H]1Oc1ccccc1OC,active,299.37000000000006,2.9335000000000013,1.0,4.0,6.318758762624412
CHEMBL522065,CCc1ccccc1O[C@H]1c2ccccc2CO[C@@H]1CNC,active,297.398,3.487300000000001,1.0,3.0,7.443697499232712
CHEMBL498687,CCc1ccccc1O[C@H]1c2ccccc2CO[C@H]1CNC,active,297.398,3.487300000000001,1.0,3.0,7.823908740944319
CHEMBL526670,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1F,active,287.334,3.064000000000001,1.0,3.0,7.1249387366083
CHEMBL498686,CNC[C@H]1CCc2ccccc2[C@@H]1Oc1ccccc1C,active,281.39900000000006,3.8969200000000033,1.0,2.0,6.7447274948966935
CHEMBL526669,CNC[C@H]1OCc2ccccc2[C@@H]1Oc1ccccc1C,active,283.37100000000004,3.2333200000000017,1.0,3.0,7.0
CHEMBL496284,CNC[C@H]1OCc2ccccc2[C@@H]1Oc1ccccc1Cl,active,303.789,3.5783000000000023,1.0,3.0,6.853871964321762
CHEMBL523574,CNC[C@H]1CSc2ccccc2[C@@H]1Oc1ccccc1C,active,299.4390000000001,4.056420000000003,1.0,3.0,6.366531544420414
CHEMBL498495,CNC[C@H]1COc2ccccc2[C@@H]1Oc1ccccc1C,active,283.37100000000004,3.3431200000000016,1.0,3.0,6.698970004336019
CHEMBL525375,CNC[C@@H]1CCc2ccccc2[C@@H]1Oc1ccccc1C,active,281.39900000000006,3.8969200000000033,1.0,2.0,7.3979400086720375
CHEMBL498680,CNC[C@@H]1SCc2ccccc2[C@@H]1Oc1ccccc1Cl,active,319.8570000000001,4.294900000000003,1.0,3.0,6.853871964321762
CHEMBL524798,Cc1ccccc1O[C@H]1c2ccccc2CO[C@H]1CN,active,269.344,2.97262,1.0,3.0,7.022276394711152
CHEMBL448375,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1Cl,active,303.789,3.5783000000000023,1.0,3.0,7.769551078621726
CHEMBL505433,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1C,active,283.37100000000004,3.2333200000000017,1.0,3.0,7.7447274948966935
CHEMBL498510,CNC[C@@H]1CSc2ccccc2[C@@H]1Oc1ccccc1Cl,active,319.8570000000001,4.401400000000003,1.0,3.0,6.838631997765025
CHEMBL498509,Cc1ccccc1O[C@H]1c2ccccc2OC[C@H]1CN,active,269.344,3.08242,1.0,3.0,7.337242168318426
CHEMBL445082,CNC[C@@H]1COc2ccccc2[C@@H]1Oc1ccccc1C,active,283.37100000000004,3.3431200000000016,1.0,3.0,7.585026652029182
CHEMBL451105,Cc1ccccc1O[C@H]1c2ccccc2OC[C@H]1CN(C)C,active,297.398,3.6853200000000017,0.0,3.0,6.154901959985743
CHEMBL497479,CNC[C@@H]1COc2ccccc2[C@@H]1Oc1ccccc1Cl,active,303.789,3.688100000000002,1.0,3.0,7.443697499232712
CHEMBL295467,CNCCC(Oc1ccccc1OC)c1ccccc1,active,271.35999999999996,3.424800000000002,1.0,3.0,7.823908740944319
CHEMBL526306,CNC[C@H]1Cc2ccccc2[C@@H]1Oc1cccc2ccccc12,active,303.40500000000003,4.351600000000004,1.0,2.0,6.3979400086720375
CHEMBL497665,CNC[C@H]1Cc2ccccc2[C@@H]1Oc1ccccc1C,active,267.372,3.506820000000003,1.0,2.0,7.455931955649724
CHEMBL524271,CNC[C@@H]1Cc2ccccc2[C@@H]1Oc1cccc2ccccc12,active,303.40500000000003,4.351600000000004,1.0,2.0,7.522878745280337
CHEMBL497666,CNC[C@@H]1Cc2ccccc2[C@@H]1Oc1ccc(C(F)(F)F)cc1,active,321.342,4.217200000000004,1.0,2.0,6.055517327849832
CHEMBL455447,CNC[C@@H]1Cc2ccccc2[C@@H]1Oc1ccccc1C,active,267.372,3.506820000000003,1.0,2.0,8.0
CHEMBL641,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,active,255.361,3.7246200000000034,1.0,2.0,8.301029995663981
CHEMBL180101,CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,active,313.39700000000005,3.1938000000000004,1.0,4.0,8.522878745280337
CHEMBL524313,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccc(O)cc1C,active,299.37000000000006,2.9389200000000013,2.0,4.0,8.096910013008056
CHEMBL497512,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1c(F)cccc1C(F)(F)F,active,355.331,4.082800000000002,1.0,3.0,8.397940008672037
CHEMBL497846,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1c(C)cccc1F,active,301.361,3.3724200000000017,1.0,3.0,8.397940008672037
CHEMBL444742,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cccc(F)c1C,active,301.36100000000005,3.3724200000000017,1.0,3.0,8.522878745280337
CHEMBL498482,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cccc(C)c1C,active,297.3980000000001,3.5417400000000026,1.0,3.0,7.4089353929735005
CHEMBL498120,CNC[C@H]1OCc2ccccc2[C@H]1Oc1cccc(C)c1C,active,297.3980000000001,3.5417400000000026,1.0,3.0,7.568636235841013
CHEMBL498141,CNC[C@H]1OCc2ccccc2[C@H]1Oc1ccccc1C(F)(F)F,active,337.341,3.9437000000000024,1.0,3.0,6.045757490560675
CHEMBL526270,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1C(F)(F)F,active,337.341,3.9437000000000024,1.0,3.0,8.522878745280337
CHEMBL525717,CNC[C@H]1OCc2ccccc2[C@H]1Oc1ccccc1Cl,active,303.789,3.5783000000000023,1.0,3.0,6.431798275933005
CHEMBL448375,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1ccccc1Cl,active,303.789,3.5783000000000023,1.0,3.0,8.096910013008056
CHEMBL452429,CNC[C@H]1COc2ccccc2[C@H]1Oc1ccccc1Cl,active,303.789,3.688100000000002,1.0,3.0,6.638272163982407
CHEMBL497479,CNC[C@@H]1COc2ccccc2[C@@H]1Oc1ccccc1Cl,active,303.789,3.688100000000002,1.0,3.0,7.585026652029182
CHEMBL498481,CCc1ccccc1O[C@@H]1c2ccccc2OC[C@@H]1CNC,active,297.398,3.597100000000001,1.0,3.0,6.161150909262744
CHEMBL525238,CCc1ccccc1O[C@H]1c2ccccc2OC[C@H]1CNC,active,297.398,3.597100000000001,1.0,3.0,8.154901959985743
